user_verified,user_followers_count,is_quoted_tweet,quote_count,reply_count,favorite_count,word_count,hash_count,sentiment
0.0,2438.0,0.0,0.0,0.0,1,33,1,-0.886
0.0,1942.0,1.0,0.0,0.0,1,29,0,0.4199
0.0,3868.0,1.0,0.0,0.0,1,8,4,-0.7213
0.0,29505.0,0.0,0.0,0.0,10,9,1,0.0
0.0,7508.0,1.0,0.0,0.0,0,9,1,0.0
0.0,1849.0,0.0,0.0,0.0,1,30,0,0.0
0.0,1118.0,1.0,0.0,0.0,0,4,0,0.0
0.0,983.0,0.0,0.0,0.0,3,33,1,0.1359
0.0,824.0,0.0,0.0,0.0,3,37,0,0.4767
0.0,95.0,1.0,0.0,0.0,1,3,0,0.0
0.0,8473.0,1.0,0.0,0.0,13,34,0,-0.34
0.0,962.0,1.0,0.0,0.0,1,7,0,0.0
1.0,8342.0,0.0,0.0,0.0,3,14,1,0.4019
1.0,3066493.0,0.0,0.0,0.0,108,15,2,0.0
0.0,642.0,0.0,0.0,0.0,1,26,7,-0.128
0.0,8.0,0.0,0.0,0.0,0,43,1,0.3818
0.0,5670.0,0.0,0.0,0.0,0,39,6,0.292
1.0,76958.0,0.0,0.0,0.0,1,11,1,-0.34
0.0,1372.0,0.0,0.0,0.0,5,30,0,-0.6486
0.0,854.0,0.0,0.0,0.0,0,13,1,0.3182
0.0,177.0,0.0,0.0,0.0,1,21,4,-0.7385
0.0,2.0,0.0,0.0,0.0,0,14,2,0.0
0.0,5741.0,1.0,0.0,0.0,2,16,1,-0.1531
1.0,13668.0,0.0,0.0,0.0,4,14,1,-0.25
0.0,503.0,0.0,0.0,0.0,0,21,4,-0.7385
0.0,72.0,1.0,0.0,0.0,0,29,6,0.3612
0.0,642.0,1.0,0.0,0.0,2,36,0,-0.7003
0.0,4237.0,1.0,0.0,0.0,4,9,0,0.0
0.0,549.0,0.0,0.0,0.0,1,21,4,-0.7385
1.0,219032.0,0.0,0.0,0.0,2,23,1,0.0
0.0,1453.0,1.0,0.0,0.0,0,19,0,0.0
0.0,186.0,0.0,0.0,0.0,1,11,2,-0.5994
0.0,90.0,0.0,0.0,0.0,0,16,1,0.0
0.0,11184.0,1.0,0.0,0.0,0,26,2,-0.34
0.0,3255.0,1.0,0.0,0.0,0,10,0,0.0
0.0,951.0,0.0,0.0,0.0,0,19,1,-0.6597
0.0,76.0,1.0,0.0,0.0,1,52,3,0.0
0.0,218.0,1.0,0.0,0.0,0,4,0,0.0
0.0,5797.0,0.0,0.0,0.0,0,17,2,-0.296
0.0,58.0,0.0,0.0,0.0,0,43,2,0.5267
0.0,41.0,1.0,0.0,0.0,0,40,0,-0.8658
0.0,1420.0,1.0,0.0,0.0,3,8,0,0.5994
0.0,4117.0,0.0,0.0,0.0,1,38,0,0.5744
0.0,3227.0,1.0,0.0,0.0,0,7,1,0.2732
0.0,5674.0,0.0,0.0,0.0,0,27,1,0.1717
0.0,1768.0,1.0,0.0,0.0,2,27,1,0.0
0.0,391.0,0.0,0.0,0.0,3,17,2,0.5859
0.0,2034.0,1.0,0.0,0.0,0,26,0,0.6705
0.0,601.0,0.0,0.0,0.0,0,12,3,-0.34
0.0,1840.0,1.0,0.0,0.0,6,15,0,0.0516
0.0,288.0,0.0,0.0,0.0,2,25,0,0.0
0.0,666.0,0.0,0.0,0.0,0,16,1,-0.8807
0.0,58.0,0.0,0.0,0.0,0,43,2,0.5267
0.0,187.0,0.0,0.0,0.0,2,10,2,0.0772
0.0,6253.0,1.0,0.0,0.0,0,42,1,-0.4939
0.0,6.0,1.0,0.0,0.0,0,25,0,-0.5411
0.0,1779.0,1.0,0.0,0.0,0,25,0,0.2819
0.0,1232.0,0.0,0.0,0.0,2,55,1,-0.4745
0.0,510.0,1.0,0.0,0.0,2,17,0,0.0
0.0,2976.0,0.0,0.0,0.0,25,15,1,-0.8658
0.0,2589.0,1.0,0.0,0.0,2,6,0,-0.5267
0.0,315.0,1.0,0.0,0.0,0,11,1,0.0
0.0,1692.0,1.0,0.0,0.0,1,14,0,0.8271
0.0,3055.0,0.0,0.0,0.0,2,33,1,0.0
1.0,19947.0,0.0,0.0,0.0,30,39,0,0.5647
0.0,150.0,0.0,0.0,0.0,1,12,1,-0.0516
0.0,1194.0,0.0,0.0,0.0,13,36,1,0.5106
0.0,2118.0,0.0,0.0,0.0,3,45,2,-0.3654
0.0,2914.0,0.0,0.0,0.0,1,19,2,0.5574
0.0,5.0,0.0,0.0,0.0,1,10,5,0.0
0.0,78.0,1.0,0.0,0.0,5,43,0,-0.5554
0.0,454.0,0.0,0.0,0.0,0,7,1,-0.5994
0.0,1105.0,0.0,0.0,0.0,0,23,1,-0.7906
0.0,43.0,1.0,0.0,0.0,1,6,2,-0.34
0.0,1890.0,0.0,0.0,0.0,1,22,0,0.4003
0.0,4117.0,0.0,0.0,0.0,5,11,3,-0.5994
0.0,2703.0,0.0,0.0,0.0,1,21,1,0.0772
0.0,816.0,0.0,0.0,0.0,0,10,2,0.0
0.0,0.0,0.0,0.0,0.0,0,32,0,0.0
0.0,58.0,0.0,0.0,0.0,0,42,3,0.5267
0.0,48.0,0.0,0.0,0.0,3,16,0,-0.4939
0.0,27.0,1.0,0.0,0.0,3,33,0,0.0
0.0,248.0,0.0,0.0,0.0,4,15,1,0.5267
0.0,17719.0,0.0,0.0,0.0,89,26,1,0.0
0.0,951.0,0.0,0.0,0.0,0,19,4,-0.3818
0.0,384.0,0.0,0.0,0.0,1,35,7,0.5267
0.0,95.0,1.0,0.0,0.0,1,2,0,0.0
0.0,1252.0,0.0,0.0,0.0,0,10,2,-0.5423
0.0,84.0,0.0,0.0,0.0,2,30,2,0.7925
0.0,951.0,0.0,0.0,0.0,0,23,0,-0.3818
0.0,298.0,1.0,0.0,0.0,1,37,0,-0.4019
0.0,1326.0,1.0,0.0,0.0,3,14,1,-0.34
0.0,3868.0,1.0,0.0,0.0,1,18,4,0.4824
0.0,31.0,0.0,0.0,0.0,0,4,1,0.0
0.0,575.0,1.0,0.0,0.0,6,27,0,-0.7845
0.0,1237.0,1.0,0.0,0.0,1,35,2,-0.4215
0.0,0.0,0.0,0.0,0.0,1,20,4,0.0
0.0,303.0,1.0,0.0,0.0,7,23,0,0.875
0.0,951.0,0.0,0.0,0.0,0,19,4,-0.3818
0.0,24234.0,1.0,0.0,0.0,17,25,1,0.6996
0.0,794.0,0.0,0.0,0.0,0,43,1,0.0258
0.0,2241.0,0.0,0.0,0.0,18,49,2,0.8301
0.0,7384.0,0.0,0.0,0.0,5,36,1,-0.2263
0.0,9.0,1.0,0.0,0.0,0,8,0,0.7723
0.0,350.0,0.0,0.0,0.0,1,16,1,0.0
0.0,3330.0,0.0,0.0,0.0,1,23,0,-0.7351
0.0,1509.0,0.0,0.0,0.0,8,19,2,-0.5994
0.0,291.0,1.0,0.0,0.0,0,7,0,-0.2732
0.0,58.0,0.0,0.0,0.0,0,42,3,0.5267
0.0,35.0,1.0,0.0,0.0,0,27,0,0.7096
0.0,84.0,1.0,0.0,0.0,0,11,0,0.4019
0.0,7647.0,0.0,0.0,0.0,11,25,0,0.0
0.0,3280.0,1.0,0.0,0.0,1,47,0,-0.5812
0.0,1869.0,0.0,0.0,0.0,26,44,0,-0.9512
0.0,66284.0,1.0,0.0,0.0,1,53,0,0.7717
0.0,23.0,0.0,0.0,0.0,0,48,0,0.7003
0.0,219.0,0.0,0.0,0.0,1,21,2,-0.8316
0.0,6.0,0.0,0.0,0.0,0,15,2,-0.7783
1.0,43847.0,1.0,0.0,0.0,7,20,0,-0.8625
0.0,160.0,0.0,0.0,0.0,4,13,3,0.0
0.0,765.0,0.0,0.0,0.0,2,52,0,-0.7941
0.0,951.0,0.0,0.0,0.0,0,23,1,-0.6369
0.0,51.0,1.0,0.0,0.0,3,10,0,0.0
0.0,249.0,0.0,0.0,0.0,0,10,8,0.0
0.0,550.0,1.0,0.0,0.0,1,21,0,-0.4203
0.0,4.0,0.0,0.0,0.0,0,20,0,0.5106
0.0,7.0,0.0,0.0,0.0,2,16,6,0.4404
0.0,718.0,1.0,0.0,0.0,0,3,0,-0.5256
0.0,186.0,1.0,0.0,0.0,0,8,1,-0.4767
0.0,1.0,1.0,0.0,0.0,0,41,3,-0.2926
0.0,5797.0,1.0,0.0,0.0,0,7,0,0.4588
0.0,58.0,0.0,0.0,0.0,1,42,3,0.5267
0.0,44.0,0.0,0.0,0.0,2,42,0,-0.5994
0.0,32.0,0.0,0.0,0.0,0,24,1,0.0
0.0,2807.0,1.0,0.0,0.0,7,8,0,0.0
0.0,100.0,1.0,0.0,0.0,0,17,0,0.7351
0.0,727.0,1.0,0.0,0.0,0,26,0,0.8271
1.0,1515.0,1.0,0.0,0.0,2,21,1,0.5667
0.0,102.0,1.0,0.0,0.0,2,10,2,0.6588
0.0,572.0,1.0,0.0,0.0,0,32,0,-0.7579
0.0,247.0,1.0,0.0,0.0,1,17,7,-0.4199
0.0,641.0,1.0,0.0,0.0,1,11,1,-0.5574
0.0,3.0,1.0,0.0,0.0,2,47,2,-0.8752
0.0,389.0,0.0,0.0,0.0,0,34,1,0.5898
0.0,356.0,0.0,0.0,0.0,1,20,3,-0.4939
0.0,356.0,0.0,0.0,0.0,2,24,6,0.0
0.0,44.0,1.0,0.0,0.0,1,5,0,-0.2263
0.0,390.0,0.0,0.0,0.0,0,27,0,-0.6486
0.0,49.0,0.0,0.0,0.0,0,13,2,0.4926
0.0,4.0,1.0,0.0,0.0,0,13,0,-0.886
1.0,3043.0,0.0,0.0,0.0,1,8,2,0.0
0.0,56524.0,0.0,0.0,0.0,1,29,1,-0.7783
0.0,6.0,0.0,0.0,0.0,2,14,3,0.0
0.0,192.0,1.0,0.0,0.0,2,8,2,0.3612
0.0,684.0,0.0,0.0,0.0,2,23,1,-0.5983
0.0,1544.0,1.0,0.0,0.0,0,15,1,-0.296
0.0,774.0,0.0,0.0,0.0,0,12,1,-0.6486
0.0,225.0,0.0,0.0,0.0,0,37,1,-0.9376
0.0,10.0,0.0,0.0,0.0,3,24,0,-0.7067
0.0,1768.0,0.0,0.0,0.0,3,46,0,0.0
0.0,1411.0,0.0,0.0,0.0,0,17,0,-0.7845
0.0,11756.0,1.0,0.0,0.0,2,14,0,-0.2732
0.0,58.0,0.0,0.0,0.0,1,42,3,0.5267
0.0,474.0,1.0,0.0,0.0,3,48,0,-0.8363
0.0,28329.0,0.0,0.0,0.0,0,13,3,-0.6124
0.0,18551.0,0.0,0.0,0.0,6,41,3,-0.4601
0.0,5670.0,1.0,0.0,0.0,6,41,3,0.4404
0.0,2.0,1.0,0.0,0.0,1,5,0,-0.5553
0.0,292.0,0.0,0.0,0.0,0,14,5,0.0
0.0,3709.0,0.0,0.0,0.0,0,20,1,0.0
0.0,2096.0,1.0,0.0,0.0,1,15,0,0.0
1.0,2196.0,1.0,0.0,0.0,7,49,1,-0.3182
0.0,570.0,0.0,0.0,0.0,811,77,1,-0.9591
0.0,98.0,1.0,0.0,0.0,0,15,0,-0.296
0.0,3198.0,0.0,0.0,0.0,0,14,2,0.0
0.0,537.0,1.0,0.0,0.0,5,17,0,0.0
0.0,1813.0,0.0,0.0,0.0,2,48,0,0.8012
0.0,1059.0,0.0,0.0,0.0,2,44,2,0.0
1.0,7339.0,0.0,0.0,0.0,1,6,2,0.0
0.0,2740.0,0.0,0.0,0.0,3,18,2,-0.2023
0.0,1768.0,0.0,0.0,0.0,1,46,0,0.0
1.0,29534.0,0.0,0.0,0.0,38,40,1,-0.4754
0.0,1833.0,0.0,0.0,0.0,1,37,1,-0.5574
0.0,4136.0,0.0,0.0,0.0,1,11,3,0.128
0.0,20083.0,0.0,0.0,0.0,19,36,3,-0.5267
0.0,58.0,0.0,0.0,0.0,0,42,3,0.5267
0.0,24.0,0.0,0.0,0.0,0,38,0,0.8074
0.0,1180.0,0.0,0.0,0.0,0,18,1,-0.34
0.0,4838.0,0.0,0.0,0.0,4,49,0,-0.0516
0.0,3132.0,0.0,0.0,0.0,17,29,0,0.9601
0.0,1878.0,1.0,0.0,0.0,0,10,1,0.4404
0.0,198.0,0.0,0.0,0.0,4,16,1,0.7184
0.0,6937.0,1.0,0.0,0.0,1,6,0,0.0772
0.0,2914.0,0.0,0.0,0.0,0,17,1,-0.2263
0.0,29.0,0.0,0.0,0.0,0,33,0,-0.296
0.0,3929.0,1.0,0.0,0.0,1,45,0,-0.1779
0.0,843.0,0.0,0.0,0.0,2,36,0,-0.3818
0.0,308.0,0.0,0.0,0.0,0,47,1,-0.4012
0.0,1279.0,1.0,0.0,0.0,1,11,1,0.0
0.0,547.0,0.0,0.0,0.0,0,27,1,0.5719
0.0,501.0,0.0,0.0,0.0,1,27,1,0.5719
1.0,1617096.0,0.0,0.0,0.0,21,29,2,0.128
0.0,29.0,0.0,0.0,0.0,1,40,0,-0.7424
0.0,3910.0,0.0,0.0,0.0,0,23,1,-0.2411
0.0,106.0,0.0,0.0,0.0,0,42,0,-0.8673
0.0,1490.0,0.0,0.0,0.0,10,41,0,-0.8271
1.0,1509.0,1.0,0.0,0.0,0,37,1,-0.8109
0.0,18327.0,0.0,0.0,0.0,40,38,1,0.0
0.0,3.0,1.0,0.0,0.0,1,17,3,-0.875
0.0,4006.0,1.0,0.0,0.0,22,38,2,-0.8922
0.0,186.0,0.0,0.0,0.0,6,40,1,-0.4019
0.0,48.0,0.0,0.0,0.0,1,21,0,-0.4003
0.0,1870.0,0.0,0.0,0.0,8,9,2,-0.0803
0.0,14899.0,0.0,0.0,0.0,60,25,1,-0.4019
0.0,1411.0,0.0,0.0,0.0,0,16,2,-0.34
0.0,10196.0,0.0,0.0,0.0,0,28,1,0.4215
0.0,11.0,1.0,0.0,0.0,0,7,0,-0.8176
0.0,1147.0,1.0,0.0,0.0,1,35,0,-0.6249
0.0,406.0,0.0,0.0,0.0,4,32,0,-0.5106
0.0,140.0,1.0,0.0,0.0,0,4,0,0.6239
1.0,178056.0,0.0,0.0,0.0,2,28,1,0.4215
0.0,293.0,1.0,0.0,0.0,13,50,1,-0.7875
0.0,19342.0,0.0,0.0,0.0,1,7,2,0.0
0.0,1325.0,0.0,0.0,0.0,6,42,1,-0.7502
0.0,1212.0,1.0,0.0,0.0,1,8,0,0.4404
0.0,888.0,1.0,0.0,0.0,0,5,0,0.0
0.0,941.0,1.0,0.0,0.0,0,40,0,0.9475
0.0,1368.0,0.0,0.0,0.0,3,11,3,-0.296
0.0,2208.0,0.0,0.0,0.0,15,5,1,0.0
0.0,2737.0,1.0,0.0,0.0,0,11,0,-0.7579
1.0,1491.0,0.0,0.0,0.0,0,16,1,0.0
0.0,1411.0,0.0,0.0,0.0,0,12,2,0.0
0.0,896.0,0.0,0.0,0.0,1,28,1,-0.5574
0.0,72.0,0.0,0.0,0.0,0,13,1,0.6486
0.0,2106.0,1.0,0.0,0.0,1,21,2,-0.0258
0.0,2418.0,0.0,0.0,0.0,0,13,1,-0.34
0.0,0.0,0.0,0.0,0.0,0,39,0,0.9646
0.0,59.0,1.0,0.0,0.0,0,49,0,-0.872
0.0,192.0,0.0,0.0,0.0,2,20,0,0.7063
0.0,43.0,1.0,0.0,0.0,0,8,0,0.4019
0.0,790.0,1.0,0.0,0.0,10,25,0,-0.6808
0.0,168.0,1.0,0.0,0.0,2,25,0,0.7949
0.0,7384.0,1.0,0.0,0.0,7,12,1,-0.0258
0.0,799.0,0.0,0.0,0.0,0,13,3,0.0
0.0,29209.0,0.0,0.0,0.0,3,17,1,0.0
0.0,4.0,1.0,0.0,0.0,0,7,0,0.0
0.0,58.0,0.0,0.0,0.0,0,42,3,0.5267
0.0,204.0,1.0,0.0,0.0,0,7,0,0.0
0.0,212.0,1.0,0.0,0.0,0,12,1,-0.4043
0.0,1509.0,0.0,0.0,0.0,7,27,0,-0.2551
0.0,1070.0,0.0,0.0,0.0,0,5,1,0.0
0.0,28.0,0.0,0.0,0.0,1,16,2,0.0
0.0,19.0,1.0,0.0,0.0,2,17,2,-0.4412
0.0,187.0,0.0,0.0,0.0,1,11,2,0.0
1.0,8342.0,0.0,0.0,0.0,7,10,2,0.0
0.0,58.0,1.0,0.0,0.0,0,42,3,0.5267
0.0,50.0,0.0,0.0,0.0,0,15,3,0.0
0.0,0.0,0.0,0.0,0.0,1,20,4,0.0
0.0,2683.0,0.0,0.0,0.0,1,33,1,0.3612
0.0,1390.0,1.0,0.0,0.0,1,9,0,0.0
0.0,3854.0,0.0,0.0,0.0,0,36,1,-0.6124
1.0,2771.0,0.0,0.0,0.0,3,45,1,-0.7096
0.0,3.0,1.0,0.0,0.0,1,14,3,0.8625
0.0,294.0,1.0,0.0,0.0,0,20,0,-0.4767
0.0,18306.0,0.0,0.0,0.0,5,22,1,-0.8402
1.0,84725.0,0.0,0.0,0.0,1,27,1,-0.6501
0.0,843.0,1.0,0.0,0.0,1,37,0,-0.6072
0.0,433.0,0.0,0.0,0.0,0,24,1,0.4724
0.0,1068.0,1.0,0.0,0.0,4,7,0,-0.7184
0.0,921.0,0.0,0.0,0.0,0,12,1,0.0
0.0,880.0,1.0,0.0,0.0,2,5,0,-0.3412
0.0,29.0,1.0,0.0,0.0,2,5,0,-0.3818
0.0,99.0,0.0,0.0,0.0,0,39,2,0.3563
0.0,1.0,0.0,0.0,0.0,0,13,1,0.3612
0.0,608.0,1.0,0.0,0.0,0,28,1,0.0
0.0,26.0,1.0,0.0,0.0,0,11,1,-0.5106
0.0,414.0,0.0,0.0,0.0,0,26,5,0.1943
0.0,44.0,1.0,0.0,0.0,0,16,3,0.0
0.0,2.0,1.0,0.0,0.0,1,49,0,-0.8442
0.0,357.0,0.0,0.0,0.0,1,28,2,0.5983
0.0,14862.0,0.0,0.0,0.0,0,42,2,0.7003
1.0,768923.0,0.0,0.0,0.0,12,26,1,-0.2263
0.0,113.0,0.0,0.0,0.0,0,9,2,0.0
0.0,0.0,0.0,0.0,0.0,0,35,7,0.5267
0.0,1878.0,1.0,0.0,0.0,0,14,1,-0.6705
0.0,386.0,0.0,0.0,0.0,0,11,2,-0.6948
0.0,3.0,0.0,0.0,0.0,0,41,3,-0.4601
0.0,2.0,0.0,0.0,0.0,0,19,1,-0.5994
0.0,2159.0,0.0,0.0,0.0,0,25,1,-0.8481
0.0,1195.0,0.0,0.0,0.0,1,22,0,-0.5994
1.0,56785.0,1.0,0.0,0.0,63,13,1,0.0
0.0,312.0,0.0,0.0,0.0,0,12,2,-0.9712
0.0,1973.0,1.0,0.0,0.0,6,48,0,0.1779
0.0,10.0,0.0,0.0,0.0,1,23,0,-0.34
0.0,39.0,1.0,0.0,0.0,0,19,0,0.5423
0.0,2946.0,1.0,0.0,0.0,3,7,0,-0.1531
0.0,5809.0,1.0,0.0,0.0,0,39,2,0.2263
0.0,2188.0,1.0,0.0,0.0,6,3,0,0.4926
0.0,1070.0,0.0,0.0,0.0,10,5,1,-0.4588
0.0,13.0,1.0,0.0,0.0,0,13,3,0.5399
0.0,6228.0,1.0,0.0,0.0,2,12,1,0.0
0.0,305.0,0.0,0.0,0.0,0,40,1,0.4968
0.0,648.0,1.0,0.0,0.0,0,14,0,-0.1134
0.0,831.0,0.0,0.0,0.0,0,11,2,0.4926
0.0,0.0,0.0,0.0,0.0,0,26,7,-0.128
0.0,140.0,0.0,0.0,0.0,12,9,1,0.128
0.0,132.0,1.0,0.0,0.0,5,14,0,0.4912
0.0,951.0,0.0,0.0,0.0,0,21,1,-0.6369
0.0,43.0,0.0,0.0,0.0,262,13,1,-0.296
0.0,61.0,0.0,0.0,0.0,0,22,1,0.3612
0.0,72.0,1.0,0.0,0.0,1,34,4,0.1531
0.0,291.0,1.0,0.0,0.0,0,45,0,-0.4767
0.0,1560.0,0.0,0.0,0.0,0,23,1,0.0
0.0,1692.0,0.0,0.0,0.0,2,43,1,0.8536
1.0,29534.0,0.0,0.0,0.0,19,18,1,-0.8957
0.0,4.0,0.0,0.0,0.0,0,15,6,0.0
1.0,9561.0,0.0,0.0,0.0,7,36,1,0.5719
0.0,11.0,0.0,0.0,0.0,0,32,1,0.7184
0.0,247.0,1.0,0.0,0.0,2,25,5,0.0
0.0,2349.0,0.0,0.0,0.0,0,14,3,0.4926
0.0,1918.0,0.0,0.0,0.0,8,33,1,0.0772
0.0,0.0,0.0,0.0,0.0,0,42,1,0.7717
0.0,3119.0,1.0,0.0,0.0,3,12,5,0.0
0.0,354.0,0.0,0.0,0.0,0,11,2,-0.5574
0.0,173.0,0.0,0.0,0.0,1,14,4,-0.7783
0.0,3912.0,1.0,0.0,0.0,1,23,0,-0.7717
0.0,40.0,0.0,0.0,0.0,1,37,0,-0.743
0.0,6.0,0.0,0.0,0.0,6,24,0,0.101
0.0,667.0,0.0,0.0,0.0,1,26,3,-0.5423
0.0,58.0,0.0,0.0,0.0,0,42,3,0.5267
0.0,1.0,1.0,0.0,0.0,0,4,0,0.0
0.0,20.0,0.0,0.0,0.0,2,16,2,0.0
0.0,30955.0,1.0,0.0,0.0,165,49,0,0.2867
1.0,11478.0,0.0,0.0,0.0,5,37,0,-0.7269
0.0,3436.0,0.0,0.0,0.0,0,3,1,0.0
0.0,421.0,1.0,0.0,0.0,0,42,0,-0.8599
0.0,5.0,0.0,0.0,0.0,0,50,0,0.0
0.0,46.0,0.0,0.0,0.0,0,16,5,0.0
0.0,2950.0,0.0,0.0,0.0,0,11,2,-0.6948
0.0,255.0,0.0,0.0,0.0,0,19,0,-0.4939
0.0,2.0,1.0,0.0,0.0,0,11,0,0.4404
0.0,121.0,0.0,0.0,0.0,0,13,3,0.0
0.0,189.0,0.0,0.0,0.0,1,36,0,0.4019
0.0,44.0,0.0,0.0,0.0,0,36,5,-0.8001
0.0,1.0,0.0,0.0,0.0,3,39,0,0.7845
0.0,206.0,1.0,0.0,0.0,1,24,1,0.4341
0.0,114.0,1.0,0.0,0.0,0,6,0,-0.34
0.0,1222.0,0.0,0.0,0.0,0,48,1,-0.2263
0.0,1222.0,0.0,0.0,0.0,0,47,2,-0.4019
0.0,175.0,0.0,0.0,0.0,33,36,1,-0.6966
0.0,1353.0,0.0,0.0,0.0,4,12,1,0.0
0.0,1222.0,0.0,0.0,0.0,0,43,1,-0.0516
0.0,20.0,0.0,0.0,0.0,1,14,2,0.0
0.0,6481.0,0.0,0.0,0.0,4,25,1,-0.1007
0.0,1891.0,0.0,0.0,0.0,1,15,1,-0.5994
0.0,1190.0,1.0,0.0,0.0,0,27,0,-0.9097
0.0,282.0,0.0,0.0,0.0,3,39,0,0.0
0.0,1650.0,1.0,0.0,0.0,0,11,1,-0.0274
0.0,535.0,1.0,0.0,0.0,0,21,1,-0.7717
0.0,1443.0,1.0,0.0,0.0,0,30,0,0.6696
0.0,489.0,0.0,0.0,0.0,1,26,1,-0.4754
0.0,8.0,0.0,0.0,0.0,0,44,1,-0.9751
0.0,724.0,1.0,0.0,0.0,11,26,0,0.8316
0.0,925.0,1.0,0.0,0.0,1,5,0,0.0
0.0,54.0,1.0,0.0,0.0,2,26,0,0.765
0.0,37.0,0.0,0.0,0.0,1,51,2,-0.296
0.0,320.0,0.0,0.0,0.0,0,49,0,-0.1511
0.0,813.0,0.0,0.0,0.0,1,13,1,0.0
0.0,563.0,0.0,0.0,0.0,0,15,4,0.2023
0.0,16.0,1.0,0.0,0.0,0,16,3,-0.5994
1.0,14068667.0,0.0,0.0,0.0,192,31,0,-0.9153
1.0,66743.0,0.0,0.0,0.0,3,30,2,-0.7003
1.0,278224.0,0.0,0.0,0.0,4,31,0,-0.9153
1.0,2199.0,0.0,0.0,0.0,5,36,1,-0.7003
0.0,57.0,0.0,0.0,0.0,0,10,2,0.0
0.0,4198.0,0.0,0.0,0.0,2,47,0,-0.1901
0.0,15667.0,1.0,0.0,0.0,1,3,0,0.0
0.0,1014.0,0.0,0.0,0.0,30,8,1,0.0
0.0,7157.0,1.0,0.0,0.0,0,52,0,0.9226
0.0,50.0,1.0,0.0,0.0,1,31,1,0.743
0.0,2048.0,1.0,0.0,0.0,0,7,2,0.0
0.0,4770.0,1.0,0.0,0.0,2,55,0,-0.6124
0.0,3192.0,0.0,0.0,0.0,0,40,0,0.7609
0.0,37.0,0.0,0.0,0.0,16,47,1,0.3818
0.0,235.0,1.0,0.0,0.0,9,47,1,0.1759
0.0,45042.0,0.0,0.0,0.0,2,17,1,-0.5904
0.0,8582.0,0.0,0.0,0.0,1,14,2,-0.5994
0.0,9200.0,0.0,0.0,0.0,26,18,1,-0.4767
0.0,35.0,1.0,0.0,0.0,0,47,1,0.5859
0.0,52.0,0.0,0.0,0.0,1,18,0,-0.5994
0.0,3671.0,1.0,0.0,0.0,4,8,0,0.3182
0.0,22250.0,0.0,0.0,0.0,1,9,1,0.0
0.0,282.0,1.0,0.0,0.0,2,4,0,-0.1779
0.0,922.0,1.0,0.0,0.0,0,3,0,0.0
0.0,196.0,0.0,0.0,0.0,0,10,2,-0.4939
0.0,1512.0,0.0,0.0,0.0,3,8,1,-0.4357
0.0,1988.0,1.0,0.0,0.0,4,13,0,0.5106
0.0,19.0,1.0,0.0,0.0,2,27,1,-0.5702
0.0,113.0,1.0,0.0,0.0,2,7,1,0.6369
0.0,951.0,0.0,0.0,0.0,0,21,1,-0.6369
0.0,1059.0,0.0,0.0,0.0,1,14,2,0.0
0.0,2720.0,0.0,0.0,0.0,0,15,5,-0.5994
0.0,302.0,1.0,0.0,0.0,0,4,0,0.5423
0.0,1228.0,1.0,0.0,0.0,1,17,0,0.0
0.0,2378.0,1.0,0.0,0.0,21,15,3,0.3802
0.0,2213.0,1.0,0.0,0.0,18,41,1,0.0
0.0,14785.0,0.0,0.0,0.0,3,43,0,-0.3903
0.0,3695.0,1.0,0.0,0.0,0,12,0,0.211
0.0,2551.0,0.0,0.0,0.0,6,16,6,0.0
0.0,28.0,0.0,0.0,0.0,1,23,0,-0.1027
0.0,2.0,0.0,0.0,0.0,0,17,1,-0.5707
0.0,612.0,1.0,0.0,0.0,0,22,0,-0.2617
0.0,6928.0,1.0,0.0,0.0,0,30,0,-0.6808
0.0,2758.0,0.0,0.0,0.0,2,39,1,0.7263
0.0,296.0,0.0,0.0,0.0,3,26,0,-0.8689
0.0,4073.0,1.0,0.0,0.0,51,20,0,-0.8867
0.0,1293.0,1.0,0.0,0.0,1,10,0,0.0
0.0,1638.0,1.0,0.0,0.0,0,13,1,0.1007
0.0,61.0,1.0,0.0,0.0,0,11,1,0.3182
0.0,5770.0,0.0,0.0,0.0,0,11,2,0.0
0.0,1017.0,0.0,0.0,0.0,2,37,1,0.5849
0.0,634.0,0.0,0.0,0.0,1,14,3,0.0
0.0,343.0,1.0,0.0,0.0,1,45,0,-0.7615
0.0,312.0,1.0,0.0,0.0,0,13,1,0.0
0.0,593.0,1.0,0.0,0.0,1,34,0,-0.3612
0.0,206.0,0.0,0.0,0.0,0,8,1,0.0
0.0,951.0,0.0,0.0,0.0,0,23,0,-0.6369
1.0,11597.0,0.0,0.0,0.0,4,34,0,0.6249
1.0,11597.0,0.0,0.0,0.0,10,31,0,0.3182
1.0,11597.0,0.0,0.0,0.0,8,25,3,0.4939
1.0,11597.0,0.0,0.0,0.0,12,31,3,-0.296
0.0,50.0,0.0,0.0,0.0,0,14,3,-0.4939
0.0,100.0,1.0,0.0,0.0,1,15,1,0.0
0.0,126.0,0.0,0.0,0.0,4,33,2,-0.7003
0.0,798.0,1.0,0.0,0.0,0,3,0,-0.296
0.0,3929.0,1.0,0.0,0.0,0,28,0,-0.8505
0.0,951.0,0.0,0.0,0.0,0,22,1,-0.6369
0.0,1857.0,0.0,0.0,0.0,1,17,5,-0.3818
1.0,225424.0,0.0,0.0,0.0,43,13,4,0.0
0.0,35618.0,0.0,0.0,0.0,67,42,3,0.4767
0.0,951.0,0.0,0.0,0.0,0,22,0,0.0516
